institution_country_code,year,institution_id,institution_display_name,institution_ror,institution_type,nb,id_paysage_init,id_paysage__init,id_paysage_corr,id_paysage_RGP,id_paysage,id_paysage_actuel,uo_lib
FR,2022,https://openalex.org/I4210131891,l'Assurance Maladie,03am7sg53,other,1,,,,,,,l'Assurance Maladie
FR,2022,https://openalex.org/I4210131957,Laboratoire des Composites Thermo Structuraux,02n2h9t24,facility,1,,,,,,,Laboratoire des Composites Thermo Structuraux
FR,2022,https://openalex.org/I4210132205,Sciences et Ingénierie de la Matière Molle,03f0z1g15,facility,1,19Vgf,,,,19Vgf,19Vgf,Sciences et Ingénierie de la Matière Molle
FR,2022,https://openalex.org/I4210132244,Cancéropôle Lyon Auvergne-Rhône-Alpes,02nhpf205,facility,1,,,,,,,Cancéropôle Lyon Auvergne-Rhône-Alpes
FR,2022,https://openalex.org/I4210132422,"Center for Research in Medicine, Science, Health, Mental Health and Society",02v2jyq75,facility,1,,,,,,,"Center for Research in Medicine, Science, Health, Mental Health and Society"
FR,2022,https://openalex.org/I4210138474,"Chemistry And Interdisciplinarité, Synthesis, Analyze, Modeling",04ysg2a58,facility,1,6065l,,,,6065l,6065l,"Chemistry And Interdisciplinarité, Synthesis, Analyze, Modeling"
FR,2022,https://openalex.org/I4210138648,Centre Hospitalier de Béthune,02zqg7m89,healthcare,1,,,,,,,Centre Hospitalier de Béthune
FR,2022,https://openalex.org/I4210138658,Floralis (France),0319ch597,company,1,03lw9,,,,03lw9,03lw9,Floralis (France)
FR,2018,https://openalex.org/I4210086343,Laboratory for Optics & Biosciences,000p29f53,facility,1,,,,,,,Laboratory for Optics & Biosciences
FR,2022,https://openalex.org/I4210145925,Institut Supérieur des Biotechnologies de Paris,04ypx4p84,education,1,XqK4j,,,,XqK4j,XqK4j,Institut Sup'Biotech de Paris
FR,2022,https://openalex.org/I4210146089,"Biotherapy of Genetic Diseases, Inflammatory Disorders and Cancers",03rwxa582,facility,1,,,,,,,"Biotherapy of Genetic Diseases, Inflammatory Disorders and Cancers"
FR,2022,https://openalex.org/I4210146095,Geosciences Paris Sud,03s92mv58,facility,1,4FdIs,,,,4FdIs,4FdIs,Geosciences Paris Sud
FR,2022,https://openalex.org/I4210146787,Architecture et Fonction des Macromolécules Biologiques,04jm8zw14,facility,1,,,,,,,Architecture et Fonction des Macromolécules Biologiques
FR,2022,https://openalex.org/I4210147345,Alvéole (France),04fvmve92,company,1,,,,,,,Alvéole (France)
FR,2022,https://openalex.org/I4210147842,Centre de Théorie et Analyse du Droit,04bg5j190,facility,1,,,,,,,Centre de Théorie et Analyse du Droit
FR,2022,https://openalex.org/I4210147943,Centre Hospitalier Henri Laborit,03ytpa045,healthcare,1,,,,,,,Centre Hospitalier Henri Laborit
FR,2022,https://openalex.org/I4210147996,Ecology and Ecosystem Health,05mtjss49,facility,1,,,,,,,Ecology and Ecosystem Health
FR,2022,https://openalex.org/I4210148025,Institut National des Sciences de l'Univers,04kdfz702,facility,1,KemS8,,,,KemS8,KemS8,Institut National des Sciences de l'Univers
FR,2022,https://openalex.org/I4210148238,French National Cancer Institute,03m8vkq32,other,1,8dUhI,,,,8dUhI,8dUhI,French National Cancer Institute
FR,2022,https://openalex.org/I4210148849,Ceramic Synthesis and Functionalization Laboratory,04nd4kk51,facility,1,,,,,,,Ceramic Synthesis and Functionalization Laboratory
FR,2022,https://openalex.org/I4210149236,Groupe de Recherche en Fertilité Humaine,03kasac21,facility,1,,,,,,,Groupe de Recherche en Fertilité Humaine
FR,2022,https://openalex.org/I4210149386,Iltoo Pharma (France),04y6gmk90,company,1,,,,,,,Iltoo Pharma (France)
FR,2022,https://openalex.org/I4210149507,École des Neurosciences de Paris,05re0sm29,other,1,HdsSK,,,,HdsSK,HdsSK,École des Neurosciences de Paris
FR,2022,https://openalex.org/I4210149607,Institut de Chimie Moléculaire de Grenoble,04g26vc28,facility,1,,,,,,,Institut de Chimie Moléculaire de Grenoble
FR,2022,https://openalex.org/I4210149630,Actalia (France),04zj5m910,company,1,,,,,,,Actalia (France)
FR,2022,https://openalex.org/I4210149927,Société Francophone d’Arthroscopie,057kxm327,nonprofit,1,,,,,,,Société Francophone d’Arthroscopie
FR,2022,https://openalex.org/I4210149957,Centre Hospitalier Guillaume Régnier,044d2hn91,healthcare,1,,,,,,,Centre Hospitalier Guillaume Régnier
FR,2022,https://openalex.org/I4210150138,Institut Carnot ARTS,04zr5ey71,facility,1,,,,,,,Institut Carnot ARTS
FR,2022,https://openalex.org/I4210145299,Clinique Hartmann,04z27mz17,healthcare,1,,,,,,,Clinique Hartmann
FR,2022,https://openalex.org/I4210144377,IQVIA (France),0394bpd20,company,1,,,,,,,IQVIA (France)
FR,2022,https://openalex.org/I4210138953,Association Clinique et Thérapeutique Infantile du Val de Marne,03t4ktv29,nonprofit,1,,,,,,,Association Clinique et Thérapeutique Infantile du Val de Marne
FR,2022,https://openalex.org/I4210144240,Centre Hospitalier Intercommunal de Villeneuve-Saint-Georges,04deknx22,healthcare,1,,,,,,,Centre Hospitalier Intercommunal de Villeneuve-Saint-Georges
FR,2022,https://openalex.org/I4210139047,bioMérieux (France),03hf69k85,company,1,,,,,,,bioMérieux (France)
FR,2022,https://openalex.org/I4210139229,Boehringer Ingelheim (France),03gdpyq31,company,1,,,,,,,Boehringer Ingelheim (France)
FR,2022,https://openalex.org/I4210139314,Agence Régionale de Santé Nouvelle-Aquitaine,03a6jbw84,government,1,,,,,,,Agence Régionale de Santé Nouvelle-Aquitaine
FR,2018,https://openalex.org/I4210086608,Centre Hospitalier de Douai,002jdvv38,healthcare,1,,,,,,,Centre Hospitalier de Douai
FR,2022,https://openalex.org/I4210139497,Institutions et Dynamiques Historiques de l'Économie et de la Société,03p76m698,other,1,,,,,,,Institutions et Dynamiques Historiques de l'Économie et de la Société
FR,2022,https://openalex.org/I4210139531,Processus d'Activation Sélective par Transfert d'Énergie Uni-électronique ou Radiatif,033t7vz72,facility,1,kf4xn,,,,kf4xn,kf4xn,Processus d'Activation Sélective par Transfert d'Énergie Uni-électronique ou Radiatif
FR,2022,https://openalex.org/I4210139596,Conditions Extrêmes et Matériaux Haute Température et Irradiation,02zs48f23,facility,1,,,,,,,Conditions Extrêmes et Matériaux Haute Température et Irradiation
FR,2022,https://openalex.org/I4210139679,Observatoire des Sciences et des Techniques,03w8v9a14,facility,1,2Jyzf,,,,2Jyzf,2Jyzf,Observatoire des Sciences et des Techniques
FR,2022,https://openalex.org/I4210139971,Direction Générale Déléguée aux Ressources,03yz3tz18,government,1,,,,,,,Direction Générale Déléguée aux Ressources
FR,2022,https://openalex.org/I4210140452,"Polymères, Biopolymères, Surfaces",04hd6wf14,facility,1,,,,,,,"Polymères, Biopolymères, Surfaces"
FR,2022,https://openalex.org/I4210141950,Institut National des Sciences Mathématiques et de leurs Interactions,050jcm728,government,1,gBT7V,,,,gBT7V,gBT7V,Institut National des Sciences Mathématiques et de leurs Interactions
FR,2022,https://openalex.org/I4210142101,Centre Georg Simmel,04qhwn476,facility,1,,,,,,,Centre Georg Simmel
FR,2022,https://openalex.org/I4210142887,Dynamique du noyau,04team556,facility,1,7K1bG,,,,7K1bG,7K1bG,Dynamique du noyau
FR,2022,https://openalex.org/I4210143497,Innate Pharma (France),055wa9133,company,1,AdjKT,,,,AdjKT,AdjKT,Innate Pharma (France)
FR,2022,https://openalex.org/I4210143695,Institute for Research and Innovation in Biomedicine,043v8pc22,facility,1,,,,,,,Institute for Research and Innovation in Biomedicine
FR,2022,https://openalex.org/I4210143706,Conseil Régional du Languedoc-Roussillon,045dnqy78,government,1,,,,,,,Conseil Régional du Languedoc-Roussillon
FR,2022,https://openalex.org/I4210144005,Centre d’Immunologie de Marseille-Luminy,03vyjkj45,facility,1,d1UWs,,,,d1UWs,d1UWs,Centre d’Immunologie de Marseille-Luminy
FR,2022,https://openalex.org/I4210144087,"Lille Center for European Research on Administration, Politics and Society",03n91q085,facility,1,CGa66,,,,CGa66,CGa66,"Lille Center for European Research on Administration, Politics and Society"
FR,2022,https://openalex.org/I4210144122,Laboratoire de Chimie des Polymères Organiques,056n05x05,facility,1,640ei,,,,640ei,640ei,Laboratoire de Chimie des Polymères Organiques
FR,2021,https://openalex.org/I4210163166,Laboratoire de Recherche Historique Rhône-Alpes,04qz4qy85,facility,1,QEk5X,,,,QEk5X,QEk5X,Laboratoire de Recherche Historique Rhône-Alpes
FR,2021,https://openalex.org/I4210163088,ChorusOS (France),05vvm2m33,company,1,,,,,,,ChorusOS (France)
FR,2021,https://openalex.org/I4210162836,Neurochlore (France),05dngkv23,company,1,,,,,,,Neurochlore (France)
FR,2021,https://openalex.org/I4210094417,CEA Gramat,00j8epd55,government,1,cYF0D,,,,cYF0D,cYF0D,CEA Gramat
FR,2021,https://openalex.org/I4210092261,Centre de Radiothérapie Bayard,00deg7n09,facility,1,,,,,,,Centre de Radiothérapie Bayard
FR,2021,https://openalex.org/I4210092337,Compagnie Maritime d'Expertises (France),00dmq5618,company,1,,,,,,,Compagnie Maritime d'Expertises (France)
FR,2021,https://openalex.org/I4210092661,Hopitaux Civils de Colmar,00jtq6z81,healthcare,1,,,,,,,Hopitaux Civils de Colmar
FR,2021,https://openalex.org/I4210092671,"Laboratory Orofacial Pathologies, Imaging and Biotherapies",00kneq391,facility,1,,,,,,,"Laboratory Orofacial Pathologies, Imaging and Biotherapies"
FR,2021,https://openalex.org/I4210093229,Maison Européenne des Sciences de l'Homme et de la Société,00m090414,facility,1,FW9FX,,,,FW9FX,FW9FX,Maison Européenne des Sciences de l'Homme et de la Société
FR,2021,https://openalex.org/I4210093466,Audionamix (France),00gvr0r24,company,1,,,,,,,Audionamix (France)
FR,2021,https://openalex.org/I4210093481,Tourisme Transports Territoires Environnement Conseil,00hgk2d63,other,1,,,,,,,Tourisme Transports Territoires Environnement Conseil
FR,2021,https://openalex.org/I4210093830,Association de Recherche en Soins Infirmiers,00ggfn496,other,1,,,,,,,Association de Recherche en Soins Infirmiers
FR,2021,https://openalex.org/I4210094115,Laboratoire d'Informatique Algorithmique: Fondements et Applications,00pbqgm18,facility,1,IYxIG,,,,IYxIG,IYxIG,Laboratoire d'Informatique Algorithmique: Fondements et Applications
FR,2021,https://openalex.org/I4210094452,International Council of Museums,00nv19w68,other,1,,,,,,,International Council of Museums
FR,2021,https://openalex.org/I4210099605,Institut Polaire Français Paul Émile Victor,011ed2d57,government,1,117a8,,,,117a8,117a8,Institut polaire français Paul-Émile Victor
FR,2021,https://openalex.org/I4210095104,Institut de la Filtration et des Techniques Séparatives,00qkwk946,facility,1,,,,,,,Institut de la Filtration et des Techniques Séparatives
FR,2021,https://openalex.org/I4210095986,Laboratoire Univers et Particules de Montpellier,00nrbzg90,facility,1,,,,,,,Laboratoire Univers et Particules de Montpellier
FR,2021,https://openalex.org/I4210096115,Efficient Innovation (France),00rqqd590,company,1,,,,,,,Efficient Innovation (France)
FR,2021,https://openalex.org/I4210096232,Vygon (France),00qh1df20,company,1,,,,,,,Vygon (France)
FR,2018,https://openalex.org/I4210096961,International Council on Monuments and Sites,00y86zy26,archive,1,,,,,,,International Council on Monuments and Sites
FR,2021,https://openalex.org/I4210097419,Centre hospitalier Emile Roux,00sqp6g97,healthcare,1,,,,,,,Centre hospitalier Emile Roux
FR,2021,https://openalex.org/I4210097886,Institut de Neurophysiopathologie,00w2q5j98,facility,1,,,,,,,Institut de Neurophysiopathologie
FR,2021,https://openalex.org/I4210098176,Intergovernmental Oceanographic Commission of UNESCO,01qk7v094,government,1,,,,,,,Intergovernmental Oceanographic Commission of UNESCO
FR,2021,https://openalex.org/I4210098725,Bristol-Myers Squibb (France),013b57229,company,1,,,,,,,Bristol-Myers Squibb (France)
FR,2021,https://openalex.org/I4210092013,Social Sciences Research House,00g7vvf64,facility,1,Tz997,,,,Tz997,Tz997,Social Sciences Research House
FR,2021,https://openalex.org/I4210091780,Institut National de la Transfusion Sanguine,00fh58138,facility,1,,,,,,,Institut National de la Transfusion Sanguine
FR,2021,https://openalex.org/I4210091652,AB Science (France),003rgm223,company,1,cx60u,,,,cx60u,cx60u,AB Science (France)
FR,2021,https://openalex.org/I4210091621,ARMINES,00dcrfk74,facility,1,Bq2kp,,,,Bq2kp,Bq2kp,ARMINES
FR,2021,https://openalex.org/I4210086826,Hewlett-Packard (France),00497h462,company,1,,,,,,,Hewlett-Packard (France)
FR,2021,https://openalex.org/I4210087002,Centre Hospitalier de Roubaix,0014n6t23,healthcare,1,,,,,,,Centre Hospitalier de Roubaix
FR,2021,https://openalex.org/I4210087526,Laboratoire pour l'utilisation des lasers intenses,002ty1h48,facility,1,,,,,,,Laboratoire pour l'utilisation des lasers intenses
FR,2021,https://openalex.org/I4210087727,Pôle de Recherche pour l'Organisation et la Diffusion de l'Information Géographique,002v3cy83,facility,1,,,,,,,Pôle de Recherche pour l'Organisation et la Diffusion de l'Information Géographique
FR,2021,https://openalex.org/I4210087863,Les Afriques dans le Monde,00721wn77,facility,1,qwvIF,,,,qwvIF,qwvIF,Les Afriques dans le Monde
FR,2021,https://openalex.org/I4210088138,Centre de Référence Déficits Immunitaires Héréditaires,009p5nb11,facility,1,,,,,,,Centre de Référence Déficits Immunitaires Héréditaires
FR,2021,https://openalex.org/I4210088468,Oktal (France),007bkwj81,company,1,,,,,,,Oktal (France)
FR,2021,https://openalex.org/I4210088651,Ecophysiology and Grape Functional Genomics,004q3z910,facility,1,,,,,,,Ecophysiology and Grape Functional Genomics
FR,2021,https://openalex.org/I4210088702,Lyons Institute of East Asian Studies,007dy3y92,facility,1,9y825,,,,9y825,9y825,Lyons Institute of East Asian Studies
FR,2021,https://openalex.org/I4210088764,Grenoble Association of Respiratory Insufficiency,00bg4y631,other,1,,,,,,,Grenoble Association of Respiratory Insufficiency
FR,2021,https://openalex.org/I4210089163,Hôpital Laveran,009at8f10,healthcare,1,,,,,,,Hôpital Laveran
FR,2021,https://openalex.org/I4210089243,Abilian (France),006kn4722,company,1,,,,,,,Abilian (France)
FR,2021,https://openalex.org/I4210089447,Open Group,00c4zhw53,other,1,,,,,,,Open Group
FR,2021,https://openalex.org/I4210089888,Centre d’Etudes et de Recherches de Sciences Administratives et Politiques,00abqs885,facility,1,OVMJy,,,,OVMJy,OVMJy,Centre d’Etudes et de Recherches de Sciences Administratives et Politiques
FR,2021,https://openalex.org/I4210090119,Hôpital Charles-Nicolle,00cxy0s05,healthcare,1,,,,,,,Hôpital Charles-Nicolle
FR,2021,https://openalex.org/I4210090270,"International Project Management, Plating and Materials (France)",00aaafk57,company,1,,,,,,,"International Project Management, Plating and Materials (France)"
FR,2021,https://openalex.org/I4210090873,Danone (France),00aj77a24,company,1,9zPDw,,,,9zPDw,9zPDw,Danone (France)
FR,2021,https://openalex.org/I4210091511,Laurent Schwartz Center for Mathematics,00b7djk73,facility,1,IN59a,,,,IN59a,IN59a,Laurent Schwartz Center for Mathematics
FR,2021,https://openalex.org/I4210091534,Institut de Chimie Radicalaire,000d5zy28,facility,1,D9iG8,,,,D9iG8,D9iG8,Institut de Chimie Radicalaire
FR,2021,https://openalex.org/I4210099532,Centre Paul Albert-Février,00wcvf151,facility,1,,,,,,,Centre Paul Albert-Février
FR,2021,https://openalex.org/I4210101230,Bausch & Lomb (France),018qejt38,company,1,,,,,,,Bausch & Lomb (France)
FR,2021,https://openalex.org/I4210111279,Institute Cancer De La Loire Lucien Neuwirth,01zss5v68,healthcare,1,,,,,,,Institute Cancer De La Loire Lucien Neuwirth
FR,2021,https://openalex.org/I4210108620,Actia Group (France),01rkw8w63,company,1,,,,,,,Actia Group (France)
FR,2021,https://openalex.org/I4210106196,Relaxnews,02c38jz43,other,1,,,,,,,Relaxnews
FR,2021,https://openalex.org/I4210106516,Laboratoire de Biotechnologies Végétales Appliquées aux Plantes Aromatiques et Médicinales,01j6cta96,facility,1,,,,,,,Laboratoire de Biotechnologies Végétales Appliquées aux Plantes Aromatiques et Médicinales
FR,2021,https://openalex.org/I4210106857,Deposits and Consignments Fund,01set1758,other,1,vglPJ,,,,vglPJ,vglPJ,Deposits and Consignments Fund
FR,2021,https://openalex.org/I4210107589,Alistore,01wy0hc37,facility,1,ZwJ3S,,,,ZwJ3S,ZwJ3S,Alistore
FR,2021,https://openalex.org/I4210107680,École Nationale des Greffes,01pcs0h38,education,1,NaUK9,,,,NaUK9,NaUK9,École Nationale des Greffes
FR,2021,https://openalex.org/I4210108194,Chambre de Commerce et d'Industrie Occitanie Pyrénées-Méditerranée,01kmkkm51,government,1,,,,,,,Chambre de Commerce et d'Industrie Occitanie Pyrénées-Méditerranée
FR,2021,https://openalex.org/I4210108248,French National Agency for Water and Aquatic Environments,01pf7nz88,government,1,,,,,,,French National Agency for Water and Aquatic Environments
FR,2021,https://openalex.org/I4210108273,Agence Nationale de Sécurité du Médicament et des Produits de Santé,01g80gk13,government,1,fXGc9,,,,fXGc9,fXGc9,Agence Nationale de Sécurité du Médicament et des Produits de Santé
FR,2021,https://openalex.org/I4210108433,Cecos,01w9crx19,healthcare,1,,,,,,,Cecos
FR,2021,https://openalex.org/I4210108912,CIEP,01nnh1n81,education,1,UEZrL,,,dkZ2k,UEZrL,UEZrL,CIEP
FR,2021,https://openalex.org/I4210101573,Octoly (France),016jvwb81,company,1,,,,,,,Octoly (France)
FR,2021,https://openalex.org/I4210109013,Fondation Mérieux,01m6mfc08,other,1,,,,,,,Fondation Mérieux
FR,2021,https://openalex.org/I4210109075,Société Française de Médecine Vasculaire,01jatd098,other,1,,,,,,,Société Française de Médecine Vasculaire
FR,2021,https://openalex.org/I4210109185,Centre Hospitalier Métropole Savoie,01r35jx22,healthcare,1,,,,,,,Centre Hospitalier Métropole Savoie
